***************************************
source    next    sink    weight  BW    ASPath    ExchangeSet
(1,6)    (N,N)    (1,0)    2.31608   16.54   1,    0,
(1,6)    (N,N)    (1,1)    1.84035   5.48   1,    0,
(1,6)    (N,N)    (1,2)    3.1965   6.54   1,    0,
(1,6)    (N,N)    (1,3)    2.37066   10.54   1,    0,
(1,6)    (N,N)    (1,4)    1.93327   9.56   1,    0,
(1,6)    (N,N)    (1,5)    1.69976   21.88   1,    0,
(1,6)    (N,N)    (1,6)    0   1e+06   1,    0,
(1,6)    (N,N)    (1,7)    1.91923   13.46   1,    0,
(1,6)    (N,N)    (1,8)    3.08094   10.6   1,    0,
(1,6)    (N,N)    (1,9)    2.04943   4.36   1,    0,
(1,6)    (N,N)    (1,10)    2.06651   10.3   1,    0,
(1,6)    (N,N)    (1,11)    2.71916   10.79   1,    0,
(1,6)    (N,N)    (1,12)    1.76444   10.62   1,    0,
(1,6)    (N,N)    (1,13)    1.80814   3.01   1,    0,
(1,6)    (N,N)    (1,14)    1.76137   15.18   1,    0,
(1,6)    (N,N)    (1,15)    1.80789   4.36   1,    0,
(1,6)    (N,N)    (1,16)    2.94225   15.5   1,    0,
(1,6)    (N,N)    (1,17)    2.0933   14.18   1,    0,
(1,6)    (N,N)    (1,18)    2.19068   9.11   1,    0,
(1,6)    (N,N)    (1,19)    1.76362   13.22   1,    0,
(1,6)    (N,N)    (1,20)    1.98814   3.01   1,    0,
(1,6)    (N,N)    (1,21)    2.14733   9.17   1,    0,
(1,6)    (N,N)    (1,22)    2.51512   3.01   1,    0,
(1,6)    (N,N)    (1,23)    2.61212   9.5   1,    0,
(1,6)    (N,N)    (1,24)    2.36435   10.93   1,    0,
(1,6)    (N,N)    (1,25)    1.86983   12.12   1,    0,
(1,6)    (N,N)    (1,26)    1.66064   15.87   1,    0,
(1,6)    (N,N)    (1,27)    1.9942   5.48   1,    0,
(1,6)    (N,N)    (1,28)    2.40163   3.01   1,    0,
(1,6)    (N,N)    (1,29)    2.19424   4.53   1,    0,
(1,11)    (N,N)    (1,0)    2.39114   6.83   1,    2,
(1,11)    (N,N)    (1,1)    2.69832   4.11   1,    2,
(1,11)    (N,N)    (1,2)    3.04862   2.82   1,    2,
(1,11)    (N,N)    (1,3)    2.58239   19.12   1,    2,
(1,11)    (N,N)    (1,4)    1.99247   6.35   1,    2,
(1,11)    (N,N)    (1,5)    1.18867   10.79   1,    2,
(1,11)    (N,N)    (1,6)    2.71916   10.79   1,    2,
(1,11)    (N,N)    (1,7)    1.77858   8.23   1,    2,
(1,11)    (N,N)    (1,8)    1.70762   3.82   1,    2,
(1,11)    (N,N)    (1,9)    2.90351   7.36   1,    2,
(1,11)    (N,N)    (1,10)    1.88785   12.91   1,    2,
(1,11)    (N,N)    (1,11)    0   1e+06   1,    2,
(1,11)    (N,N)    (1,12)    2.35588   11.99   1,    2,
(1,11)    (N,N)    (1,13)    2.07079   12.93   1,    2,
(1,11)    (N,N)    (1,14)    1.36331   17.37   1,    2,
(1,11)    (N,N)    (1,15)    2.61163   5.71   1,    2,
(1,11)    (N,N)    (1,16)    2.25516   9.44   1,    2,
(1,11)    (N,N)    (1,17)    1.64023   8.52   1,    2,
(1,11)    (N,N)    (1,18)    1.81643   11.31   1,    2,
(1,11)    (N,N)    (1,19)    1.94056   8.23   1,    2,
(1,11)    (N,N)    (1,20)    2.20667   11.36   1,    2,
(1,11)    (N,N)    (1,21)    1.59592   9.69   1,    2,
(1,11)    (N,N)    (1,22)    2.71979   9.33   1,    2,
(1,11)    (N,N)    (1,23)    2.80594   9.26   1,    2,
(1,11)    (N,N)    (1,24)    1.47799   16.39   1,    2,
(1,11)    (N,N)    (1,25)    2.05   1.17   1,    2,
(1,11)    (N,N)    (1,26)    1.45021   10.21   1,    2,
(1,11)    (N,N)    (1,27)    2.36908   10.04   1,    2,
(1,11)    (N,N)    (1,28)    2.90392   13.75   1,    2,
(1,11)    (N,N)    (1,29)    2.82   2.06   1,    2,
(1,15)    (N,N)    (1,0)    2.56912   5.47   1,    3,
(1,15)    (N,N)    (1,1)    0.842912   7.35   1,    3,
(1,15)    (N,N)    (1,2)    2.29397   6.5   1,    3,
(1,15)    (N,N)    (1,3)    1.35052   9.11   1,    3,
(1,15)    (N,N)    (1,4)    0.923756   17.49   1,    3,
(1,15)    (N,N)    (1,5)    2.29019   7.87   1,    3,
(1,15)    (N,N)    (1,6)    1.80789   4.36   1,    3,
(1,15)    (N,N)    (1,7)    2.96372   6.88   1,    3,
(1,15)    (N,N)    (1,8)    3.38014   5.71   1,    3,
(1,15)    (N,N)    (1,9)    0.828197   14.42   1,    3,
(1,15)    (N,N)    (1,10)    0.918636   3.52   1,    3,
(1,15)    (N,N)    (1,11)    2.61163   5.71   1,    3,
(1,15)    (N,N)    (1,12)    0.887251   12.66   1,    3,
(1,15)    (N,N)    (1,13)    1.15625   16.46   1,    3,
(1,15)    (N,N)    (1,14)    2.42028   5.71   1,    3,
(1,15)    (N,N)    (1,15)    0   1e+06   1,    3,
(1,15)    (N,N)    (1,16)    2.95   9.03   1,    3,
(1,15)    (N,N)    (1,17)    2.45532   9.43   1,    3,
(1,15)    (N,N)    (1,18)    1.77676   7.66   1,    3,
(1,15)    (N,N)    (1,19)    3.09099   7.66   1,    3,
(1,15)    (N,N)    (1,20)    1.23391   7.87   1,    3,
(1,15)    (N,N)    (1,21)    3.04328   5.24   1,    3,
(1,15)    (N,N)    (1,22)    1.55723   9.54   1,    3,
(1,15)    (N,N)    (1,23)    1.48   4.32   1,    3,
(1,15)    (N,N)    (1,24)    1.98056   5.71   1,    3,
(1,15)    (N,N)    (1,25)    3.28891   7.87   1,    3,
(1,15)    (N,N)    (1,26)    1.98192   6.05   1,    3,
(1,15)    (N,N)    (1,27)    0.774101   16.46   1,    3,
(1,15)    (N,N)    (1,28)    1.73106   10.55   1,    3,
(1,15)    (N,N)    (1,29)    1.08866   9.86   1,    3,
(1,5)    (N,N)    (1,0)    1.58019   14.56   1,    4,5,
(1,5)    (N,N)    (1,1)    2.28483   6.33   1,    4,5,
(1,5)    (N,N)    (1,2)    2.56795   13.58   1,    4,5,
(1,5)    (N,N)    (1,3)    2.5736   10.81   1,    4,5,
(1,5)    (N,N)    (1,4)    1.707   11.31   1,    4,5,
(1,5)    (N,N)    (1,5)    0   1e+06   1,    4,5,
(1,5)    (N,N)    (1,6)    1.69976   21.88   1,    4,5,
(1,5)    (N,N)    (1,7)    0.823732   14.12   1,    4,5,
(1,5)    (N,N)    (1,8)    1.92965   6.91   1,    4,5,
(1,5)    (N,N)    (1,9)    2.54377   8.11   1,    4,5,
(1,5)    (N,N)    (1,10)    1.72404   7.38   1,    4,5,
(1,5)    (N,N)    (1,11)    1.18867   10.79   1,    4,5,
(1,5)    (N,N)    (1,12)    2.13521   12.36   1,    4,5,
(1,5)    (N,N)    (1,13)    1.73036   11.03   1,    4,5,
(1,5)    (N,N)    (1,14)    0.732746   18.79   1,    4,5,
(1,5)    (N,N)    (1,15)    2.29019   7.87   1,    4,5,
(1,5)    (N,N)    (1,16)    1.49723   15.5   1,    4,5,
(1,5)    (N,N)    (1,17)    0.839264   16.45   1,    4,5,
(1,5)    (N,N)    (1,18)    1.26702   13.07   1,    4,5,
(1,5)    (N,N)    (1,19)    0.92   8.59   1,    4,5,
(1,5)    (N,N)    (1,20)    1.90087   9.26   1,    4,5,
(1,5)    (N,N)    (1,21)    0.93248   15.28   1,    4,5,
(1,5)    (N,N)    (1,22)    2.46317   9.33   1,    4,5,
(1,5)    (N,N)    (1,23)    2.71141   5.31   1,    4,5,
(1,5)    (N,N)    (1,24)    1.26971   16.39   1,    4,5,
(1,5)    (N,N)    (1,25)    1.14865   12.4   1,    4,5,
(1,5)    (N,N)    (1,26)    1.01446   22.77   1,    4,5,
(1,5)    (N,N)    (1,27)    2.08   6.99   1,    4,5,
(1,5)    (N,N)    (1,28)    2.714   12.91   1,    4,5,
(1,5)    (N,N)    (1,29)    2.47   2.06   1,    4,5,
(1,9)    (N,N)    (1,0)    2.81722   4.21   1,    7,
(1,9)    (N,N)    (1,1)    1.14139   9.23   1,    7,
(1,9)    (N,N)    (1,2)    2.31085   14.19   1,    7,
(1,9)    (N,N)    (1,3)    1.34911   18.14   1,    7,
(1,9)    (N,N)    (1,4)    0.936505   15.08   1,    7,
(1,9)    (N,N)    (1,5)    2.54377   8.11   1,    7,
(1,9)    (N,N)    (1,6)    2.04943   4.36   1,    7,
(1,9)    (N,N)    (1,7)    3.12   9.92   1,    7,
(1,9)    (N,N)    (1,8)    3.67314   8.21   1,    7,
(1,9)    (N,N)    (1,9)    0   1e+06   1,    7,
(1,9)    (N,N)    (1,10)    1.12   2.58   1,    7,
(1,9)    (N,N)    (1,11)    2.90351   7.36   1,    7,
(1,9)    (N,N)    (1,12)    0.946778   15.27   1,    7,
(1,9)    (N,N)    (1,13)    1.3   10.21   1,    7,
(1,9)    (N,N)    (1,14)    2.72426   10.38   1,    7,
(1,9)    (N,N)    (1,15)    0.368117   8.71   1,    7,
(1,9)    (N,N)    (1,16)    3.24   10.38   1,    7,
(1,9)    (N,N)    (1,17)    2.77527   9.77   1,    7,
(1,9)    (N,N)    (1,18)    2.01173   5.78   1,    7,
(1,9)    (N,N)    (1,19)    3.28538   11.17   1,    7,
(1,9)    (N,N)    (1,20)    1.48   6.2   1,    7,
(1,9)    (N,N)    (1,21)    3.25568   2.06   1,    7,
(1,9)    (N,N)    (1,22)    1.37604   9.43   1,    7,
(1,9)    (N,N)    (1,23)    1.40567   16.01   1,    7,
(1,9)    (N,N)    (1,24)    2.27   6.4   1,    7,
(1,9)    (N,N)    (1,25)    3.46043   2.58   1,    7,
(1,9)    (N,N)    (1,26)    2.25   6.05   1,    7,
(1,9)    (N,N)    (1,27)    0.933479   8.71   1,    7,
(1,9)    (N,N)    (1,28)    1.84517   9.77   1,    7,
(1,9)    (N,N)    (1,29)    0.895971   10.97   1,    7,
(1,18)    (N,N)    (1,0)    1.77603   7.99   1,    8,
(1,18)    (N,N)    (1,1)    1.82153   4.11   1,    8,
(1,18)    (N,N)    (1,2)    2.88346   6.54   1,    8,
(1,18)    (N,N)    (1,3)    2.08011   10.02   1,    8,
(1,18)    (N,N)    (1,4)    1.43952   10.02   1,    8,
(1,18)    (N,N)    (1,5)    1.26702   13.07   1,    8,
(1,18)    (N,N)    (1,6)    2.19068   9.11   1,    8,
(1,18)    (N,N)    (1,7)    1.49   6.25   1,    8,
(1,18)    (N,N)    (1,8)    2.28914   7.55   1,    8,
(1,18)    (N,N)    (1,9)    2.00548   5.22   1,    8,
(1,18)    (N,N)    (1,10)    1.28782   10.02   1,    8,
(1,18)    (N,N)    (1,11)    1.81643   11.31   1,    8,
(1,18)    (N,N)    (1,12)    1.4884   10.02   1,    8,
(1,18)    (N,N)    (1,13)    1.49173   5.78   1,    8,
(1,18)    (N,N)    (1,14)    1.25787   13.07   1,    8,
(1,18)    (N,N)    (1,15)    1.77676   7.66   1,    8,
(1,18)    (N,N)    (1,16)    2.07651   13.07   1,    8,
(1,18)    (N,N)    (1,17)    1.23955   13.07   1,    8,
(1,18)    (N,N)    (1,18)    0   1e+06   1,    8,
(1,18)    (N,N)    (1,19)    1.70355   7.99   1,    8,
(1,18)    (N,N)    (1,20)    1.67173   5.78   1,    8,
(1,18)    (N,N)    (1,21)    1.57963   6.25   1,    8,
(1,18)    (N,N)    (1,22)    2.24329   5.78   1,    8,
(1,18)    (N,N)    (1,23)    2.29239   5.81   1,    8,
(1,18)    (N,N)    (1,24)    1.85659   13.94   1,    8,
(1,18)    (N,N)    (1,25)    1.83298   7.99   1,    8,
(1,18)    (N,N)    (1,26)    1.38961   13.07   1,    8,
(1,18)    (N,N)    (1,27)    1.54173   5.78   1,    8,
(1,18)    (N,N)    (1,28)    2.03924   10.02   1,    8,
(1,18)    (N,N)    (1,29)    2.20177   4.01   1,    8,
(1,6)    (N,N)    (8,0)    4.32347   9.11   8,1,    0,
(1,11)    (N,N)    (8,0)    3.95554   10   8,1,    2,
(1,15)    (N,N)    (8,0)    3.90956   7.66   8,1,    3,
(1,5)    (N,N)    (8,0)    3.34904   10   8,1,    4,5,
(1,9)    (N,N)    (8,0)    4.14452   5.78   8,1,    7,
(1,18)    (N,N)    (8,0)    4.0429   20   8,    
(1,6)    (N,N)    (8,1)    5.10441   9.11   8,1,    0,
(1,11)    (N,N)    (8,1)    4.73648   10   8,1,    2,
(1,15)    (N,N)    (8,1)    4.6905   7.66   8,1,    3,
(1,5)    (N,N)    (8,1)    4.12998   10   8,1,    4,5,
(1,9)    (N,N)    (8,1)    4.92546   5.78   8,1,    7,
(1,18)    (N,N)    (8,1)    4.8698   20   8,    
(1,6)    (N,N)    (8,2)    4.13284   9.11   8,1,    0,
(1,11)    (N,N)    (8,2)    3.76491   10   8,1,    2,
(1,15)    (N,N)    (8,2)    3.71892   7.66   8,1,    3,
(1,5)    (N,N)    (8,2)    3.15841   10   8,1,    4,5,
(1,9)    (N,N)    (8,2)    3.95389   5.78   8,1,    7,
(1,18)    (N,N)    (8,2)    3.80923   20   8,    
(1,6)    (N,N)    (8,3)    4.95   1.39   8,1,    0,
(1,11)    (N,N)    (8,3)    4.33   1.39   8,1,    2,
(1,15)    (N,N)    (8,3)    4.36   1.39   8,1,    3,
(1,5)    (N,N)    (8,3)    3.4   1.39   8,1,    4,5,
(1,9)    (N,N)    (8,3)    4.65   1.39   8,1,    7,
(1,18)    (N,N)    (8,3)    6.62812   7.64   8,    
(1,6)    (N,N)    (8,4)    2.83068   9.11   8,1,    0,
(1,11)    (N,N)    (8,4)    2.46275   10   8,1,    2,
(1,15)    (N,N)    (8,4)    2.41676   7.66   8,1,    3,
(1,5)    (N,N)    (8,4)    1.85625   10   8,1,    4,5,
(1,9)    (N,N)    (8,4)    2.65173   5.78   8,1,    7,
(1,18)    (N,N)    (8,4)    2.75529   20   8,    
(1,6)    (N,N)    (8,5)    4.52936   9.11   8,1,    0,
(1,11)    (N,N)    (8,5)    4.16143   10   8,1,    2,
(1,15)    (N,N)    (8,5)    4.11544   7.66   8,1,    3,
(1,5)    (N,N)    (8,5)    3.55493   10   8,1,    4,5,
(1,9)    (N,N)    (8,5)    4.35041   5.78   8,1,    7,
(1,18)    (N,N)    (8,5)    4.26308   20   8,    
(1,6)    (N,N)    (8,6)    4.82471   7.64   8,1,    0,
(1,11)    (N,N)    (8,6)    4.3458   7.64   8,1,    2,
(1,15)    (N,N)    (8,6)    4.32984   7.64   8,1,    3,
(1,5)    (N,N)    (8,6)    3.52415   7.64   8,1,    4,5,
(1,9)    (N,N)    (8,6)    4.56482   5.78   8,1,    7,
(1,18)    (N,N)    (8,6)    4.60044   17.64   8,    
(1,6)    (N,N)    (8,7)    4.08458   9.11   8,1,    0,
(1,11)    (N,N)    (8,7)    3.71665   10   8,1,    2,
(1,15)    (N,N)    (8,7)    3.67066   7.66   8,1,    3,
(1,5)    (N,N)    (8,7)    3.11015   10   8,1,    4,5,
(1,9)    (N,N)    (8,7)    3.90563   5.78   8,1,    7,
(1,18)    (N,N)    (8,7)    3.6738   20   8,    
(1,6)    (N,N)    (8,8)    4.55353   9.11   8,1,    0,
(1,11)    (N,N)    (8,8)    4.1856   10   8,1,    2,
(1,15)    (N,N)    (8,8)    4.13962   7.66   8,1,    3,
(1,5)    (N,N)    (8,8)    3.5791   10   8,1,    4,5,
(1,9)    (N,N)    (8,8)    4.37458   5.78   8,1,    7,
(1,18)    (N,N)    (8,8)    4.2335   20   8,    
(1,6)    (N,N)    (8,9)    3.49655   9.11   8,1,    0,
(1,11)    (N,N)    (8,9)    3.12862   10   8,1,    2,
(1,15)    (N,N)    (8,9)    3.08263   7.66   8,1,    3,
(1,5)    (N,N)    (8,9)    2.52212   10   8,1,    4,5,
(1,9)    (N,N)    (8,9)    3.3176   5.78   8,1,    7,
(1,18)    (N,N)    (8,9)    2.65273   16.25   8,    
(1,6)    (N,N)    (8,10)    4.76533   9.11   8,1,    0,
(1,11)    (N,N)    (8,10)    4.3974   10   8,1,    2,
(1,15)    (N,N)    (8,10)    4.35141   7.66   8,1,    3,
(1,5)    (N,N)    (8,10)    3.7909   10   8,1,    4,5,
(1,9)    (N,N)    (8,10)    4.58638   5.78   8,1,    7,
(1,18)    (N,N)    (8,10)    4.52258   20   8,    
(1,6)    (N,N)    (8,11)    5.03   1.39   8,1,    0,
(1,11)    (N,N)    (8,11)    4.41   1.39   8,1,    2,
(1,15)    (N,N)    (8,11)    4.44   1.39   8,1,    3,
(1,5)    (N,N)    (8,11)    3.48   1.39   8,1,    4,5,
(1,9)    (N,N)    (8,11)    4.73   1.39   8,1,    7,
(1,18)    (N,N)    (8,11)    6.65865   7.64   8,    
(1,6)    (N,N)    (8,13)    3.59764   9.11   8,1,    0,
(1,11)    (N,N)    (8,13)    3.22971   10   8,1,    2,
(1,15)    (N,N)    (8,13)    3.18372   7.66   8,1,    3,
(1,5)    (N,N)    (8,13)    2.62321   10   8,1,    4,5,
(1,9)    (N,N)    (8,13)    3.41869   5.78   8,1,    7,
(1,18)    (N,N)    (8,13)    3.33664   20   8,    
(1,6)    (N,N)    (8,14)    5.17604   9.11   8,1,    0,
(1,11)    (N,N)    (8,14)    4.80811   10   8,1,    2,
(1,15)    (N,N)    (8,14)    4.76212   7.66   8,1,    3,
(1,5)    (N,N)    (8,14)    4.20161   10   8,1,    4,5,
(1,9)    (N,N)    (8,14)    4.99709   5.78   8,1,    7,
(1,18)    (N,N)    (8,14)    4.91137   20   8,    
(1,6)    (N,N)    (8,15)    3.37638   9.11   8,1,    0,
(1,11)    (N,N)    (8,15)    3.00845   10   8,1,    2,
(1,15)    (N,N)    (8,15)    2.96246   7.66   8,1,    3,
(1,5)    (N,N)    (8,15)    2.40195   10   8,1,    4,5,
(1,9)    (N,N)    (8,15)    3.19743   5.78   8,1,    7,
(1,18)    (N,N)    (8,15)    3.1277   20   8,    
(1,6)    (N,N)    (8,16)    3.95968   9.11   8,1,    0,
(1,11)    (N,N)    (8,16)    3.59175   10   8,1,    2,
(1,15)    (N,N)    (8,16)    3.54576   7.66   8,1,    3,
(1,5)    (N,N)    (8,16)    2.98525   10   8,1,    4,5,
(1,9)    (N,N)    (8,16)    3.78073   5.78   8,1,    7,
(1,18)    (N,N)    (8,16)    3.6718   20   8,    
(1,6)    (N,N)    (8,17)    3.86113   9.11   8,1,    0,
(1,11)    (N,N)    (8,17)    3.49319   10   8,1,    2,
(1,15)    (N,N)    (8,17)    3.44721   7.66   8,1,    3,
(1,5)    (N,N)    (8,17)    2.88669   10   8,1,    4,5,
(1,9)    (N,N)    (8,17)    3.68217   5.78   8,1,    7,
(1,18)    (N,N)    (8,17)    3.72386   20   8,    
(1,6)    (N,N)    (8,18)    5.06679   7.35   8,1,    0,
(1,11)    (N,N)    (8,18)    4.56448   7.35   8,1,    2,
(1,15)    (N,N)    (8,18)    4.55341   7.35   8,1,    3,
(1,5)    (N,N)    (8,18)    3.70686   7.35   8,1,    4,5,
(1,9)    (N,N)    (8,18)    4.78852   5.78   8,1,    7,
(1,18)    (N,N)    (8,18)    5.086   17.35   8,    
(1,6)    (N,N)    (8,19)    3.22929   9.11   8,1,    0,
(1,11)    (N,N)    (8,19)    2.86136   10   8,1,    2,
(1,15)    (N,N)    (8,19)    2.81537   7.66   8,1,    3,
(1,5)    (N,N)    (8,19)    2.25486   10   8,1,    4,5,
(1,9)    (N,N)    (8,19)    3.05034   5.78   8,1,    7,
(1,18)    (N,N)    (8,19)    2.8262   20   8,    
(1,6)    (N,N)    (8,20)    4.6362   9.11   8,1,    0,
(1,11)    (N,N)    (8,20)    4.26827   10   8,1,    2,
(1,15)    (N,N)    (8,20)    4.22228   7.66   8,1,    3,
(1,5)    (N,N)    (8,20)    3.66177   10   8,1,    4,5,
(1,9)    (N,N)    (8,20)    4.45725   5.78   8,1,    7,
(1,18)    (N,N)    (8,20)    4.45155   20   8,    
(1,6)    (N,N)    (8,21)    4.97916   9.11   8,1,    0,
(1,11)    (N,N)    (8,21)    4.61123   10   8,1,    2,
(1,15)    (N,N)    (8,21)    4.56524   7.66   8,1,    3,
(1,5)    (N,N)    (8,21)    4.00473   10   8,1,    4,5,
(1,9)    (N,N)    (8,21)    4.80021   5.78   8,1,    7,
(1,18)    (N,N)    (8,21)    4.66436   20   8,    
(1,6)    (N,N)    (8,22)    5.66456   6.73   8,1,    0,
(1,11)    (N,N)    (8,22)    5.15006   6.73   8,1,    2,
(1,15)    (N,N)    (8,22)    5.15088   6.73   8,1,    3,
(1,5)    (N,N)    (8,22)    4.7506   15.69   8,    4,5,
(1,9)    (N,N)    (8,22)    5.38629   5.78   8,1,    7,
(1,18)    (N,N)    (8,22)    4.99932   15.69   8,    
(1,6)    (N,N)    (8,23)    4.86   2.23   8,1,    0,
(1,11)    (N,N)    (8,23)    4.24   2.23   8,1,    2,
(1,15)    (N,N)    (8,23)    4.27   2.23   8,1,    3,
(1,5)    (N,N)    (8,23)    3.31   2.23   8,1,    4,5,
(1,9)    (N,N)    (8,23)    4.56   2.23   8,1,    7,
(1,18)    (N,N)    (8,23)    4.66141   6.69   8,    
(1,6)    (N,N)    (8,24)    4.03877   9.11   8,1,    0,
(1,11)    (N,N)    (8,24)    3.67084   10   8,1,    2,
(1,15)    (N,N)    (8,24)    3.62485   7.66   8,1,    3,
(1,5)    (N,N)    (8,24)    3.06434   10   8,1,    4,5,
(1,9)    (N,N)    (8,24)    3.85982   5.78   8,1,    7,
(1,18)    (N,N)    (8,24)    3.77011   20   8,    
(1,6)    (N,N)    (8,25)    3.8909   9.11   8,1,    0,
(1,11)    (N,N)    (8,25)    3.52297   10   8,1,    2,
(1,15)    (N,N)    (8,25)    3.47698   7.66   8,1,    3,
(1,5)    (N,N)    (8,25)    2.91647   10   8,1,    4,5,
(1,9)    (N,N)    (8,25)    3.71195   5.78   8,1,    7,
(1,18)    (N,N)    (8,25)    3.68051   20   8,    
(1,6)    (N,N)    (8,26)    4.56492   9.11   8,1,    0,
(1,11)    (N,N)    (8,26)    4.19699   10   8,1,    2,
(1,15)    (N,N)    (8,26)    4.151   7.66   8,1,    3,
(1,5)    (N,N)    (8,26)    3.59049   10   8,1,    4,5,
(1,9)    (N,N)    (8,26)    4.38597   5.78   8,1,    7,
(1,18)    (N,N)    (8,26)    4.41034   20   8,    
(1,6)    (N,N)    (8,27)    4.02481   9.11   8,1,    0,
(1,11)    (N,N)    (8,27)    3.65229   9.55   8,1,    2,
(1,15)    (N,N)    (8,27)    3.61089   7.66   8,1,    3,
(1,5)    (N,N)    (8,27)    3.01297   9.55   8,1,    4,5,
(1,9)    (N,N)    (8,27)    3.84586   5.78   8,1,    7,
(1,18)    (N,N)    (8,27)    3.75881   19.55   8,    
(1,6)    (N,N)    (8,28)    4.99691   9.11   8,1,    0,
(1,11)    (N,N)    (8,28)    4.62898   10   8,1,    2,
(1,15)    (N,N)    (8,28)    4.58299   7.66   8,1,    3,
(1,5)    (N,N)    (8,28)    4.02248   10   8,1,    4,5,
(1,9)    (N,N)    (8,28)    4.81796   5.78   8,1,    7,
(1,18)    (N,N)    (8,28)    4.52567   20   8,    
(1,6)    (N,N)    (8,29)    4.77414   9.11   8,1,    0,
(1,11)    (N,N)    (8,29)    4.40621   10   8,1,    2,
(1,15)    (N,N)    (8,29)    4.36022   7.66   8,1,    3,
(1,5)    (N,N)    (8,29)    3.79971   10   8,1,    4,5,
(1,9)    (N,N)    (8,29)    4.59519   5.78   8,1,    7,
(1,18)    (N,N)    (8,29)    4.56384   20   8,    
(1,6)    (N,N)    (8,12)    4.49413   9.11   8,1,    0,
(1,11)    (N,N)    (8,12)    4.1262   10   8,1,    2,
(1,15)    (N,N)    (8,12)    4.08021   7.66   8,1,    3,
(1,5)    (N,N)    (8,12)    3.61362   20   8,    4,5,
(1,9)    (N,N)    (8,12)    4.31518   5.78   8,1,    7,
(1,18)    (N,N)    (8,12)    3.61362   20   8,    
(1,6)    (N,N)    (5,0)    4.30552   9.11   5,8,1,    0,
(1,11)    (N,N)    (5,0)    3.9177   10   5,8,1,    2,
(1,15)    (N,N)    (5,0)    3.8916   7.66   5,8,1,    3,
(1,5)    (N,N)    (5,0)    3.23359   10   5,8,1,    4,
(1,9)    (N,N)    (5,0)    4.12657   5.78   5,8,1,    7,
(1,18)    (N,N)    (5,0)    3.48094   18.05   5,    8,
(1,6)    (N,N)    (5,1)    3.71622   9   5,1,    0,
(1,11)    (N,N)    (5,1)    3.34622   9   5,1,    2,
(1,15)    (N,N)    (5,1)    4.45641   7.87   5,1,    3,
(1,5)    (N,N)    (5,1)    4.05461   25.25   5,    4,
(1,9)    (N,N)    (5,1)    4.71   8.11   5,1,    7,
(1,18)    (N,N)    (5,1)    3.29428   9   5,1,    8,
(1,6)    (N,N)    (5,2)    5.05627   3.22   5,8,1,    0,
(1,11)    (N,N)    (5,2)    4.71727   3.22   5,8,1,    2,
(1,15)    (N,N)    (5,2)    4.74727   3.22   5,8,1,    3,
(1,5)    (N,N)    (5,2)    3.80496   9.62   5,    4,
(1,9)    (N,N)    (5,2)    5.03727   3.22   5,8,1,    7,
(1,18)    (N,N)    (5,2)    4.06532   9.62   5,    8,
(1,6)    (N,N)    (5,3)    3.72071   9   5,1,    0,
(1,11)    (N,N)    (5,3)    3.35071   9   5,1,    2,
(1,15)    (N,N)    (5,3)    4.4609   7.87   5,1,    3,
(1,5)    (N,N)    (5,3)    4.06371   25.25   5,    4,
(1,9)    (N,N)    (5,3)    4.71448   8.11   5,1,    7,
(1,18)    (N,N)    (5,3)    3.29877   9   5,1,    8,
(1,6)    (N,N)    (5,4)    4.67943   7.05   5,1,    0,
(1,11)    (N,N)    (5,4)    4.32485   15.29   5,    2,
(1,15)    (N,N)    (5,4)    5.42597   5.71   5,    3,
(1,5)    (N,N)    (5,4)    3.94186   21.42   5,    4,
(1,9)    (N,N)    (5,4)    5.67227   7.05   5,1,    7,
(1,18)    (N,N)    (5,4)    3.84115   16.91   5,    8,
(1,6)    (N,N)    (5,5)    5.30197   7.61   5,    0,
(1,11)    (N,N)    (5,5)    5.01949   9.76   5,    2,
(1,15)    (N,N)    (5,5)    5.21752   7.66   5,8,1,    3,
(1,5)    (N,N)    (5,5)    4.13512   13.83   5,    4,
(1,9)    (N,N)    (5,5)    5.45248   5.78   5,8,1,    7,
(1,18)    (N,N)    (5,5)    3.89841   13.83   5,    8,
(1,6)    (N,N)    (5,6)    4.68966   5.82   5,1,    0,
(1,11)    (N,N)    (5,6)    4.31966   5.82   5,1,    2,
(1,15)    (N,N)    (5,6)    5.45504   5.71   5,    3,
(1,5)    (N,N)    (5,6)    3.7971   22.07   5,    4,
(1,9)    (N,N)    (5,6)    5.68098   5.82   5,1,    7,
(1,18)    (N,N)    (5,6)    4.0529   15.65   5,    8,
(1,6)    (N,N)    (5,7)    5.27852   9.11   5,8,1,    0,
(1,11)    (N,N)    (5,7)    4.8907   10   5,8,1,    2,
(1,15)    (N,N)    (5,7)    4.8646   7.66   5,8,1,    3,
(1,5)    (N,N)    (5,7)    4.08316   15.95   5,    4,
(1,9)    (N,N)    (5,7)    5.09957   5.78   5,8,1,    7,
(1,18)    (N,N)    (5,7)    3.6578   15.95   5,    8,
(1,6)    (N,N)    (5,8)    4.61203   6.11   5,1,    0,
(1,11)    (N,N)    (5,8)    4.24203   6.11   5,1,    2,
(1,15)    (N,N)    (5,8)    5.36092   6.11   5,1,    3,
(1,5)    (N,N)    (5,8)    3.78898   22.36   5,    4,
(1,9)    (N,N)    (5,8)    5.60376   6.11   5,1,    7,
(1,18)    (N,N)    (5,8)    4.12199   13.64   5,    8,
(1,6)    (N,N)    (5,9)    5.02967   9.11   5,8,1,    0,
